ulasan,rating,tanggal,kategori,nama_aplikasi,app_id,label,confidence,label_original
Saya membeli token listrik dan gagal tapi saldo nya tidak kembali sudah chat admin tapi tidak ada kejelasan. JANGAN DOWLOD APK INI KALU TIDAK MAU KECEWA,1,2026-07-17 13:23:05-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,negatif,0.9880672693252563,negatif
"Aplikasi busuk. Hati2 pakai aplikasi dana. 
Saldo berhasil kepotong tp tdk masuk di penerima.. bikin orang berantem aja. Mohon perbaiki.",1,2026-07-17 10:56:22-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,negatif,0.9973127245903015,negatif
Ga jelas tidak ada konfirmasi tiba tiba ke sedot sendri saldo saya,1,2026-07-17 08:25:53-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,negatif,0.9385823607444763,negatif
Dana ga ribet 👍🏼,5,2026-07-17 04:56:42-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,positif,0.9913944602012634,positif
pepek,1,2026-07-17 04:26:32-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,negatif,0.9540548324584961,negatif
gausah di pakek padalan saya tf ke rekening saya sendiri kenapa harus nunggu 3 hari padalan uangnya mau di pakek untuk bayar kereta gara gara kelen aku di tagih tagih sama pihak showroom,1,2026-07-17 00:22:40-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,negatif,0.9841024279594421,negatif
Punya g n bini… eek ah,1,2026-07-16 21:23:25-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,negatif,0.9237548112869263,negatif
JANGAN PAKAI APLIKASI INI GUYS UANG SAYA HILANG 500K DI APLIKASI INI PADAHAL SAYA GAK MELAKUKAN TRANSAKSI AKU VIRALIN APLIKASI INI,1,2026-07-16 20:53:05-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,negatif,0.9863635897636414,negatif
Praktis dan cepat,5,2026-07-16 20:22:28-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,positif,0.9945409893989563,positif
"Sinyal udah bagus, tapi masuknya harus refresh mulu",1,2026-07-16 20:04:22-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,negatif,0.9780751466751099,negatif
Lancarr,5,2026-07-16 19:23:31-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,positif,0.9911966323852539,positif
Maknyusss,5,2026-07-16 18:52:38-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,positif,0.9975051283836365,positif
Kecewa sulit,1,2026-07-16 17:32:48-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,negatif,0.9968683123588562,negatif
Tiba2 uang hilng di dana,1,2026-07-16 16:56:08-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,negatif,0.924958348274231,negatif
"saya minta bantuan karna saya tidak bisa login kedalam dana karna nomer saya sudah lama mati saya minta bantuan agar saya bisa login kembali tetepi saya di puter”oleh pihak dana ,saya disuruh ganti nomer tetepi tidak bisa dikarnakan saya tidak inget terakhir saya login,no saya lama tidak aktif tetapi saya inget sandi lama saya tetep tidak bisa dibantu apakah ini yang di namakan profesional?",2,2026-07-16 15:54:52-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,negatif,0.8180979490280151,negatif
Kenapa ya harga jual emas di dana ga sesuai ama harga emas sekarang,2,2026-07-16 11:44:20-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,negatif,0.9956181049346924,negatif
"Dana suka korupsi saldo gw udah topup ksrti brizzi saldo dana gw udah kepotong & transaksi udah berhasil tapi saldo kartu brizzi gw belom masuk katannya suruh nunggu 3-5hari ini udah mau seminggu belom masuk jga admin slowrespon, kalau mau complain juga susah jawabannya selalu itu"" trus ga ngebantu sama sekali!!!!!!!!!!!!!!!!!!",1,2026-07-16 07:18:50-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,negatif,0.880670428276062,negatif
Wajib download aplikasi yang sebagus ini,5,2026-07-16 06:40:19-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,positif,0.631446897983551,positif
apk tolol motong saldo tampa konfirmasi dulu,1,2026-07-16 05:59:16-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,negatif,0.9866691827774048,negatif
"kesel karena kepotong uangnya buat hal yg ga penting, malesss bangetttt",1,2026-07-16 02:53:29-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,negatif,0.9977262616157532,negatif
Gooddfddd,5,2026-07-16 00:43:49-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,positif,0.9930155277252197,positif
Not good function for scan qris,2,2026-07-16 00:07:55-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,negatif,0.7418726086616516,negatif
Sangat membantu untuk transaksi digital,5,2026-07-15 22:03:46-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,positif,0.993804931640625,positif
Aku sangat nyaman menggunakan aplikasi ini 👍🏻,5,2026-07-15 19:44:52-07:00,dompet_digital,DANA Dompet Digital Indonesia,1437123008.0,positif,0.9732486009597778,positif
"Payah, auto hapus lagi",1,2026-08-02 00:44:15-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9980217218399048,negatif
Jangan asal bayar tanpa persetujuan,1,2026-07-31 00:19:39-07:00,dompet_digital,OVO,1142114207.0,negatif,0.888925313949585,negatif
"disaat aplikasi lain mininum transfer 10rb ini harus 20rb, disaat aplikasi lain bisa tf berapapun kesesama aplikasi ini harus minimal 10rbu. galaku kali yaa makanya ribet",1,2026-07-30 16:39:37-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9893332123756409,negatif
"apk gak jelas, udah tau nomer udah engga aktif terus minta ganti nomer sign in nya malah dibikin muter muter mulu",1,2026-07-30 03:42:51-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9769287705421448,negatif
"boycot, kocak bet topup dr m-banking aja uda ke potong admin sampe ovo di potong lagi ogah bgt gua make ovo lagi anjir mending sebelah",1,2026-07-29 17:11:37-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9949108958244324,negatif
apk ny kok gini sih sudah kirim saldo dan ada riwayat transaksinya tapi kok saldo di apk gk bertambah ya padahal lagi butuh bgt uangnya mau di pakai tolong dongg sdh kirim laporan 2 kali juga masih belum ada kejelasan!!!,1,2026-07-27 23:23:26-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9544363617897034,negatif
"admin gede, transfer dari sesama ovo suka ga masuk ntah kesedot kemana tidak ada konfirmasi dari aplikasi dan histori, pusat bantuan tidak ada, aplikasi sampah",1,2026-07-27 22:58:37-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9901830554008484,negatif
Barusan top up ovo tapi saldo tdk bertambah. History ada sdh terpotong biaya admin pula tp SALDO TDK BERTAMBAH WOI. GILIIRAN POTONGAN BIAYA CEPAT.  Sedangkan lagi butuh skali. Menjengkelkan skali ini aplikasi. Nominal 100 ribu. Sdh report di pusat bantuan tp no respond. Emosi jiwa se,1,2026-07-27 22:50:12-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9953787326812744,negatif
"Jujur kesel bgt makin lama , knp saldo di atm terpotong tapi saldo tdk masuk. 2x top tapi saldo masih tetep. Se lambat ituuuuuu",1,2026-07-27 21:02:37-07:00,dompet_digital,OVO,1142114207.0,negatif,0.996987521648407,negatif
"Masaa habis top up saldo gak nambah, aplikasi pencuri uang",1,2026-07-27 21:01:21-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9894410371780396,negatif
"Tolong yaa pihak ovo untuk memperbaiki. Setiap kali pencet pusat bantuan selalu loading lama dan blank page, sampai sekarang apakah tidak ada perbaikan??",1,2026-07-27 20:15:52-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9300817251205444,negatif
"Dibuat pembayaran cepet lelet, top up dana masuk lelet sampah lama”",1,2026-07-27 20:11:45-07:00,dompet_digital,OVO,1142114207.0,negatif,0.992236316204071,negatif
"Saya udah Top Up, di transaksi juga berhasil, tapi knp gak masuk ovo makin lama makin taik",1,2026-07-27 20:02:41-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9946867227554321,negatif
utk opsi bantuan SANGAT RIBET,1,2026-07-27 19:06:18-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9947803616523743,negatif
"Potongan top up ataupun uang masuk mengapa harus ada, sangat aneh. Sudah dari sumber uang dipotong, lalu masuk ke ovo di potong lagi.",1,2026-07-25 01:57:45-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9945456981658936,negatif
bad,1,2026-07-24 22:49:58-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9929448962211609,negatif
"Platform brengsek, bayar ovopaylater harus top up ovo sendiri",1,2026-07-23 19:14:55-07:00,dompet_digital,OVO,1142114207.0,negatif,0.945713996887207,negatif
"“Gagal Memproses
Tenang ini cuma sebentar”
MUAKKK. BILANG KENDALANYA KNP! NUNGGUIN SEJAM KAYA GITU TERUS
TENANG INI CUMA SEBENTAR, SEBENTAR MONYET",1,2026-07-23 09:21:44-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9739781618118286,negatif
"Transfer uang ke rekening aja lama, nunggu diproses dulu, sudah lama pake admin lagi haduh, gak tau orang lagi butuh",1,2026-07-22 19:34:34-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9963642954826355,negatif
"tidak bagus ya guys apk nya sangat buruk,karena saya ingin menganti nmr saya ke yang baru di buat mental”apk nya gila nih apk",1,2026-07-21 15:38:53-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9964721202850342,negatif
"saya top up 122.000 tapi ngga masuk padahal di m banking saya sukses dan berhasil, maling berkedok aplikasi finance aplikasi sampah",1,2026-07-20 23:14:16-07:00,dompet_digital,OVO,1142114207.0,negatif,0.981784462928772,negatif
tau gk sih pesen grabfood supya gk ktemu lngsung dengan driver di topup ovo disambungin aku gagal mulu tolol,2,2026-07-18 23:33:27-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9964740872383118,negatif
"Saldo ovopaylater selalu kembali 0 dan tidak bisa digunakan, padahal tagihan paylater sudah lunas. Tolong diperbaiki, karena setiap kali belum top up dan mau menggunakan paylater tetapi tidak bisa.",1,2026-07-17 20:12:58-07:00,dompet_digital,OVO,1142114207.0,negatif,0.855173647403717,negatif
"top up via gopay udah kena admin 1k tapi saldo masih kepotong lagi 2k, parah bangettt gila-gila biaya admin",1,2026-07-16 21:50:16-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9974879026412964,negatif
"ovo sering gangguan, sering gagal transaksi, mahal by admin, lelet",1,2026-07-16 14:07:00-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9972142577171326,negatif
saldo ga masuk tapi udah ke potong aneh,1,2026-07-16 12:01:04-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9953250885009766,negatif
"Bayar Qris 3x nggk masuk” padahal saldo nya berkurang, pusat bantuan nya juga nggk jelas nggk bisa di hubungi’ udh admin di ovo mahal, korupsi saldo pula fcuk lahh ovo",1,2026-07-16 11:52:22-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9791722893714905,negatif
transaksi prosesnya lama kaya kon***,1,2026-07-16 11:52:20-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9967343807220459,negatif
"top up dari bank harus 20 rb, udah gt dipotomg 1200 saat di ovonya, terus minimal tf ke ovo lain juga 10rb, padahal cm mau 2rb. pantes kalah sama kompetitor lu. bye.",1,2026-07-15 21:16:51-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9935218691825867,negatif
"jelek banget sumpah, banyak kepotong admin ewww jelek jelek",1,2026-07-15 05:51:54-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9984667897224426,negatif
jelek bgt ga suka,1,2026-07-15 05:19:15-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9983263611793518,negatif
"mau transfer aja susahnya minta ampunnnn
duit duitt gue ya",1,2026-07-13 04:12:39-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9960997104644775,negatif
"benci bgt sumpah, sengaja tf ke ovo uang pas dan dadi aplikasi pengirim no biaya admin pas udh sampe di ovo kena potong! STRESS",1,2026-07-12 06:44:08-07:00,dompet_digital,OVO,1142114207.0,negatif,0.997901439666748,negatif
kntol,1,2026-07-11 23:27:48-07:00,dompet_digital,OVO,1142114207.0,positif,0.6341024041175842,negatif
top up gada masuk heran dah sama ovo skrg !,1,2026-07-11 06:46:26-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9736166596412659,negatif
Terisi penuh atas laporan tidak terima product padahal sudah sukses terbayar di ovo tapi sistem pelaporan tidak berfungsi tidak bisa di kirim,1,2026-07-11 06:20:33-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9148824214935303,negatif
"sering banget eror. Dibuka nggabisa, di uninstall trs di install lagi juga tetep nggabisa",2,2026-07-10 21:24:46-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9894621968269348,negatif
mahal,1,2026-07-10 06:54:26-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9906336069107056,negatif
pas payment gagal trus bikin malu aja syibal,1,2026-07-09 02:22:49-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9976341724395752,negatif
"ini gimana sih,saya mau mengakses pinjaman kok tidak bisa,tulisan nya masih ada gangguan teruss,3 hari saya coba begitu teruss ada gangguan teruss padahal saya pake wifi jringan jga baguss full tolong di perbaikin itu",1,2026-07-08 02:07:24-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9860078692436218,negatif
Pay laternya scam,1,2026-07-07 23:56:12-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9976279139518738,negatif
Tiba-tiba sandi salah padahal betu,1,2026-07-07 09:00:39-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9964308738708496,negatif
ga bisa verifikasi email,1,2026-07-07 09:00:39-07:00,dompet_digital,OVO,1142114207.0,negatif,0.945486843585968,negatif
Ovo ga guna biaya yg mahal ga kaya ewalet yg lain masa top up dari dana ke ovo di dana kena biaya  pas nerima kena biaya apalagi dari bank lain kena biaya terus najis ni ovo,1,2026-07-07 08:31:53-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9624264240264893,negatif
aplikasi tolol nyusahin gak membantu!!!,1,2026-07-07 02:32:24-07:00,dompet_digital,OVO,1142114207.0,negatif,0.998060405254364,negatif
pembayarannya udh jdi. mau beli pulsa. pulsanya gk masuk. tapi malah ilang saldonya dan juga gk ada notifikasinya,1,2026-07-06 11:29:49-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9687201380729675,negatif
Aplikasi bobrok proses lama sekali gak di proses proses,1,2026-07-06 11:27:12-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9973661303520203,negatif
"Transaksi proses mulu TAI!! 
NYANGKUT MULU DUIT GW!",1,2026-07-06 11:22:47-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9953416585922241,negatif
"Saya belanja qris tapi lama pembayaran berhasil, mana toko kelontong itu jauh dari rumah masa iya saya nunggu sampai pembayaran berhasil kan gila ovo",1,2026-07-06 11:15:26-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9848441481590271,negatif
Aplikasi tololll eror eroran,1,2026-07-06 10:48:44-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9977473616600037,negatif
"kalo transfer dari tempat lain kena admin , di ovo nya juga kena admin tai lah",1,2026-07-05 08:00:01-07:00,dompet_digital,OVO,1142114207.0,negatif,0.8886573314666748,negatif
"Tolong tingkatkan lagi aplikasinya, tagihan tidak bisa di bayar. Sudah menghubungi pihak ovo tapi slow respon. Sekarang kena denda lagi.",1,2026-07-05 04:05:30-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9885850548744202,negatif
Sangat kecewa banget Ini gimana ovo tranfer udah 1x24 jam gak ada masuk…. Pusat bantuan gak bisa di hubungi,1,2026-07-04 08:12:41-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9954421520233154,negatif
"apk nggak beres, kasih kembali uangku",1,2026-07-04 01:32:06-07:00,dompet_digital,OVO,1142114207.0,negatif,0.8112613558769226,negatif
"SELALU ADA BIAYA ADMIN MULU, KAYA DANA DONG SEMUANYA GRATIS!!!!",1,2026-07-04 01:10:24-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9007428288459778,negatif
Makin kesini Wallet gak makin bagus malah makin busuk padahal jaringan bagus namun untuk masuk aja loadingnya 12 tahun…,1,2026-07-03 21:09:44-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9783198237419128,negatif
"saya mau verifikasi ktp tapi malah error mulu udah seminggu kayak gitu, ditambah susah banget nge hubungin cs nya, ngirim email mulu di perbaiki engga kocak emang",1,2026-07-03 21:06:47-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9973183274269104,negatif
Bikin rugi,1,2026-07-03 19:39:42-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9959039092063904,negatif
"kurangin adminnya habis ngetf kena admin trs udh ketf kena admin juga , makan duit haram aja lo",1,2026-07-02 07:02:05-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9966800212860107,negatif
"Di perbaiki lagi bug OVO ini ,udah di perbarui masih gitu” ajah gk bisa di pencet",1,2026-07-01 14:24:22-07:00,dompet_digital,OVO,1142114207.0,negatif,0.7219917178153992,negatif
"semua aja lo pakein admin anjing, baru keluar masuk duit ke aplikasi lo aja dah abis berapa adminnya, GA WORT IT, JANGAN DI DOWNLOAD, APLIKASI SAMPAHHHH….",1,2026-07-01 10:08:42-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9882461428642273,negatif
"SCAM! Ada diskon gofood 70% kalo pake ovo playlater, ternyata saat mau bayar tagihan, biaya paylaternya 40ribu!! Gila sumpah gua nonaktifin ovo & grab scam penipu",1,2026-07-01 07:08:23-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9958011507987976,negatif
"Percuma instal lagi. Duit gw yang ada di sana hilang, akun gw gk bisa di ganti nomor hp lewat ganti nomor hp karena nomor hp lama hilang. Hasilnya sudah verifikasi email, tapi saat sudah input nomor baru, malah langsung balik ke halaman awal dan nomor masih tidak terganti. Balikin wuy duit gw.!",1,2026-07-01 01:31:25-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9946401715278625,negatif
PROSES TRANSFER GA SESUAI HARI,2,2026-06-30 22:21:33-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9909046292304993,negatif
"pelayanan lama, co barang bayarnya pake ovo, saldo sudah terpotong di aplikasi belanja ternyata blm terbayarkan",1,2026-06-30 12:00:22-07:00,dompet_digital,OVO,1142114207.0,negatif,0.8829905390739441,negatif
Bad customer services,1,2026-06-30 05:29:07-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9832388162612915,negatif
"Gw udah tf ke ovo dan tiba2 aplikasi gak bisa dibuka udah seharian
Saldo kepotong , tapi ga masuk2 anjir",1,2026-06-29 20:50:44-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9517177939414978,negatif
Gajelas pin udah bener malah salah udah mah suruh tunggu 1 jam udah tau ada kepentingan mendesak apk aneh layanan jelek,1,2026-06-28 22:23:25-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9982469081878662,negatif
"Udh seharian dana saya nyangkut g balik balik no remomend lah ni apk udh bikin laporan sana sini cuma bisa bikin 1 laporan katanya jgn bikin laporan bnyak banyak lucu org dana org g balik"" gmnaa bisa tenang emng cma 1jt tapi bagi kita mah berhargaa no rekomend lah ni apk",1,2026-06-28 10:40:59-07:00,dompet_digital,OVO,1142114207.0,negatif,0.921801745891571,negatif
"Banyak banget kekurangan OVO ini, mulai dari transfer ke sesama E-wallet gbisa, transfer Ke rekening Admin 2.500 hadeuhh aplikasi kebanyakan admin, isi saldo kepotong 1.000, udah kaya bayar tagihan Pinjol ni Aplikasi kebanyakan admin duit tidak seberapa habis buat admin doang",1,2026-06-28 08:06:51-07:00,dompet_digital,OVO,1142114207.0,negatif,0.9220501184463501,negatif
